,article_id,Reference_paper_id,Reference _paper_doi,Reference _paper_title,Reference _paper_venue,Reference _paper_year,Intent,Is_influential
1242,10.1016/j.jdent.2013.04.006,45103351468490e07040dc786854936a72cf7652,10.14219/JADA.ARCHIVE.2013.0013,Electronic dental record use and clinical information management patterns among practitioner-investigators in The Dental Practice-Based Research Network.,Journal of the American Dental Association,2013,,False
1243,10.1016/j.jdent.2013.04.006,e5ec6072884c7bf1c32a8918579490a0adf06a3e,10.1111/j.1601-0825.2012.01974.x,Increased infection risk postliver transplant without pretransplant dental treatment.,Oral diseases,2013,,False
1244,10.14219/JADA.ARCHIVE.2013.0229,7c213b86463d03ee7850508e67e3eefb43b634ac,,"Research Design: Qualitative, Quantitative, and Mixed Methods Approaches",,2010,,False
1245,10.14219/JADA.ARCHIVE.2013.0229,582a14edd81aebf156b72f6514aa5b1bdfeeed9e,,"The handbook of psychological testing, 2nd ed.",,1993,,False
1246,10.14219/JADA.ARCHIVE.2013.0229,8aaf5c5b2b2ff16edb996f75cf203d6da1effeec,10.4324/9781315812274,Handbook of Psychological Testing,,2013,,False
1247,10.14219/JADA.ARCHIVE.2013.0229,3061ca4142a60e21e49a4d12f117174600a7ddc5,10.1136/BMJ.314.7080.572,Statistics notes: Cronbach's alpha,BMJ,1997,,False
1248,10.14219/JADA.ARCHIVE.2013.0229,df95cf217244d03f5eaf0b030abd409db3b4f2aa,10.1002/J.0022-0337.2002.66.5.TB03542.X,Electronic patient records for dental school clinics: more than paperless systems.,Journal of dental education,2002,,False
1249,10.14219/JADA.ARCHIVE.2013.0229,4a707453b3bb6091f7b7a3f54a33bc51aef27f99,10.1177/154407370301700118,The Role of Information Technology and Informatics Research in the Dentist-Patient Relationship,Advances in dental research,2003,,False
1250,10.14219/JADA.ARCHIVE.2013.0229,f944ede3c8f248d7e2e3c1ce54336f5e460ab725,10.1016/J.PEC.2005.03.004,Electronic medical record use and physician-patient communication: an observational study of Israeli primary care encounters.,Patient education and counseling,2006,,False
1251,10.14219/JADA.ARCHIVE.2013.0229,5c40240b50db3b3c29b60e174d522cd810d12111,10.1016/J.PEC.2006.09.011,Patient participation in the medical specialist encounter: does physicians' patient-centred communication matter?,Patient education and counseling,2007,,False
1252,10.14219/JADA.ARCHIVE.2013.0229,7ab72527f6db445ba747dcb511b1fcbd1578b68f,10.1016/S1479-3709(07)11003-7,Qualitative Content Analysis,,2007,,False
1253,10.14219/JADA.ARCHIVE.2013.0229,f45ba2e63d43da0859de689162bab4d82e54a1f5,10.5555/AJHB.2007.31.SUPP.S96,"Communication techniques for patients with low health literacy: a survey of physicians, nurses, and pharmacists.",American journal of health behavior,2007,,False
1254,10.14219/JADA.ARCHIVE.2013.0229,b6fbb3a44a8e946b4a231118a737a396517c83de,10.1111/j.1365-2648.2007.04569.x,The qualitative content analysis process.,Journal of advanced nursing,2008,,False
1255,10.14219/JADA.ARCHIVE.2013.0229,0fc0b08029e9ae37b20d6dc2565f09ce0861c868,,First-year medical students can demonstrate EHR-specific communication skills: a control-group study.,Family medicine,2009,,False
1256,10.14219/JADA.ARCHIVE.2013.0229,181d5b32b8e2c52afb10b7395b56a67cee531f47,10.1177/193758670900300106,Consultation Room Design and the Clinical Encounter: The Space and Interaction Randomized Trial,HERD,2009,,False
1257,10.14219/JADA.ARCHIVE.2013.0229,5929e299abdfdf61bc0d196369fed131ab55991e,10.1002/J.0022-0337.2009.73.5.TB04734.X,Factors influencing implementation and outcomes of a dental electronic patient record system.,Journal of dental education,2009,,False
1258,10.14219/JADA.ARCHIVE.2013.0229,f72bdb2b5e80221cdb0eb2bc7908dd1e5ff8c5e5,10.1542/peds.2009-1162F,Pediatricians and Health Literacy: Descriptive Results From a National Survey,Pediatrics,2009,,False
1259,10.14219/JADA.ARCHIVE.2013.0229,11c19b48e2873fd4bb383ff8adbb1bd4930d6156,10.1002/14651858.CD008606,Patients record systems: effects on dental practice and patient oral health outcomes,,2010,,False
1260,10.14219/JADA.ARCHIVE.2013.0229,68c320b54a8699ca9974de5e845e79093a874b10,10.1377/hlthaff.2010.0007,The future of health information technology in the patient-centered medical home.,Health affairs,2010,,False
1261,10.14219/JADA.ARCHIVE.2013.0229,605f742219658a8d22b21d2041b4d749c0e0d0b0,10.14219/JADA.ARCHIVE.2011.0222,Dentist-patient communication techniques used in the United States: the results of a national survey.,Journal of the American Dental Association,2011,,False
1262,10.14219/JADA.ARCHIVE.2013.0229,0682dc0767dc4601383936fac779483b9ba38842,10.1057/hs.2012.11,Physician interactions with electronic health records in primary care,Health systems,2012,,False
1263,10.14219/JADA.ARCHIVE.2013.0229,a7df28604675a6f80a32408526689d259f834798,10.1377/hlthaff.2011.0423,The need to incorporate health information technology into physicians' education and professional development.,Health affairs,2012,,False
1264,10.14219/JADA.ARCHIVE.2013.0229,e180a0950c48b3634f14a7734e414f79c651eee9,10.1136/bmj.e256,Shared decision making: really putting patients at the centre of healthcare,BMJ : British Medical Journal,2012,,False
1265,10.14219/JADA.ARCHIVE.2013.0229,f18667e107ccafb6484660fa7d36ef1c008d7050,10.1016/j.pec.2011.10.006,A practitioner's guide to interpersonal communication theory: an overview and exploration of selected theories.,Patient education and counseling,2012,,False
1266,10.1016/j.ijmedinf.2013.06.007,863472a67f5bdc67e4782306efd883fca23e3a3d,10.2307/2344913,The Delphi Method: Techniques and Applications,,1977,,False
1267,10.1016/j.ijmedinf.2013.06.007,2a96811996c58bac5e2d1ff31cf3251827bc8d05,,Dental record documentation in selected ambulatory care facilities.,,1984,methodology,False
1268,10.1016/j.ijmedinf.2013.06.007,3a0fa8b25a98b39884ab3db2e641c54c9b4f2fd7,10.1002/J.0022-0337.1989.53.11.TB02368.X,Guidelines for criteria and standards of acceptable quality general dental practice (special emphasis on group practice).,Journal of dental education,1989,result,False
1269,10.1016/j.ijmedinf.2013.06.007,f9ab79a9bd864b1b96555e9264027d326963c475,10.1111/J.1600-0528.1992.TB00687.X,Assessment of quality of public oral health care on the basis of patient records.,Community dentistry and oral epidemiology,1992,background,False
1270,10.1016/j.ijmedinf.2013.06.007,3a83f12fd24a1110db73c2deca71298c392e7758,,Selection and use of dental records among general practitioners.,,1993,background result,False
1271,10.1016/j.ijmedinf.2013.06.007,ce7e5765247e0092319e71074cc96a3992bce76a,,The components of quality dental records.,,1993,,False
1272,10.1016/j.ijmedinf.2013.06.007,43c8d38164507b31a23f1ab4d51b14f0d81a410d,,Quality evaluation of patient records in Swedish dental care.,Swedish dental journal,1994,background,False
1273,10.1016/j.ijmedinf.2013.06.007,a4758c8fab95ed6f831b941b58f3f7bb96979e98,10.1111/J.1834-7819.1994.TB05546.X,Hygienist employment and the presence of periodontal notations in general dental practice patient records.,Australian dental journal,1994,,False
1274,10.1016/j.ijmedinf.2013.06.007,21a4a0ac70928452880eae6c51e171aa9289a00a,10.1097/00006199-199703000-00010,The Delphi method?,Nursing research,1997,,False
1275,10.1016/j.ijmedinf.2013.06.007,c6acca0e8fb9085999bf125919c5f23b294e9540,,The dental record: Minnesota State Board of Dentistry sets new rule.,,1997,,False
1276,10.1016/j.ijmedinf.2013.06.007,0ad7f19184a423f5e759a712018bdbaec2e7324d,10.1080/000163598428464,Quality evaluation of oral health record-keeping for Finnish young adults.,Acta odontologica Scandinavica,1998,background,False
1277,10.1016/j.ijmedinf.2013.06.007,5b2b01782920ad02709b79177f5f5074c85d1052,10.1136/jamia.1999.0060245,"Research Paper: Use of Computer-based Records, Completeness of Documentation, and Appropriateness of Documented Clinical Decisions",J. Am. Medical Informatics Assoc.,1999,,False
1278,10.1016/j.ijmedinf.2013.06.007,c82d32facfb96153997021c4fa2f017d6b7a046a,10.1016/S0300-5712(99)00076-7,Quality evaluation of process of root canal treatments performed on young adults in Finnish public oral health service.,Journal of dentistry,2000,,False
1279,10.1016/j.ijmedinf.2013.06.007,e9477039c14e4363889ef34c6035c95fc82ad5c5,,Adequacy of dental records in clinical practice: a survey of dentists.,Journal of dental hygiene : JDH,2000,background,False
1280,10.1016/j.ijmedinf.2013.06.007,0126abd316a4c7afee2ec9390434087ccb976042,10.1007/3-540-48229-6_43,Interface of Inference Models with Concept and Medical Record Models,AIME,2001,,False
1281,10.1016/j.ijmedinf.2013.06.007,3eada7d6bf0e233448a3a9e992432e5368f33d3a,10.1186/1472-6947-1-3,Computerized clinical documentation system in the pediatric intensive care unit,BMC Medical Informatics Decis. Mak.,2001,background,False
1282,10.1016/j.ijmedinf.2013.06.007,a1cb8236f0e3dd336082e49e3a8e50732867f761,10.1038/SJ.BDJ.4801158A,Clinical record keeping by general dental practitioners piloting the Denplan 'Excel' accreditation programme.,,2001,background,False
1283,10.1016/j.ijmedinf.2013.06.007,b808654d714ad923f3786c16879cab89584af465,10.1038/sj.bdj.4801201,Quality assurance: Quality evaluation of clinical records of a group of general dental practitioners entering a quality assurance programm,British Dental Journal,2001,,False
1284,10.1016/j.ijmedinf.2013.06.007,fc9ed2106a12854b0922acf7d20bdf75b4d727ae,10.1038/sj.bdj.4801158,Practice management: Clinical record keeping by general dental practitioners piloting the Denplan 'Excel' Accreditation Programme,British Dental Journal,2001,,False
1285,10.1016/j.ijmedinf.2013.06.007,931b75914c362510735fc44d82b22c12f3133cb5,10.1136/bmj.326.7404.1439,The electronic patient record in primary care—regression or progression? A cross sectional study,BMJ : British Medical Journal,2003,,False
1286,10.1016/j.ijmedinf.2013.06.007,bb5e659f41cc612b0d658e8a08c1dad3aa19de28,10.1016/S1543-5946(03)90004-3,Adverse drug reaction risk factors in older outpatients.,The American journal of geriatric pharmacotherapy,2003,,False
1287,10.1016/j.ijmedinf.2013.06.007,00760104def451a30bb1fbb1eb0dfd25da8adb77,10.1197/JAMIA.M1525,Research Paper: Impacts of Computerized Physician Documentation in a Teaching Hospital: Perceptions of Faculty and Resident Physicians,J. Am. Medical Informatics Assoc.,2004,background,False
1288,10.1016/j.ijmedinf.2013.06.007,9de8f55929204c2ad58f2b8e6f5e100e481928a7,10.21061/JCTE.V20I2.636,The Delphi Technique: a research strategy for career and technical education,,2004,background,False
1289,10.1016/j.ijmedinf.2013.06.007,8cdf5a461cda81855f3642adea28a17198fee7cd,,Identification of Elderly Nursing Facility Residents at High Risk for Drug-Related Problems,,2005,,False
1290,10.1016/j.ijmedinf.2013.06.007,9b05dbe0bb8e17faee64f476c51b0b8dcb4790d3,,Evaluation of the Systematized Nomenclature of Dentistry using case reports: preliminary results.,AMIA ... Annual Symposium proceedings. AMIA Symposium,2006,,False
1291,10.1016/j.ijmedinf.2013.06.007,9e055ba8c4ddbe65458cf85922c4fbc9ee9b1b58,10.3233/978-1-58603-647-8-356,Measurement of the Clinical Usability of a Configurable EHR,MIE,2006,background,False
1292,10.1016/j.ijmedinf.2013.06.007,b7a8c1b87fa85a5dcff77e473790e7e6d6a3ef83,10.1016/j.clinthera.2006.08.006,Clinically important drug-disease interactions and their prevalence in older adults.,Clinical therapeutics,2006,,False
1293,10.1016/j.ijmedinf.2013.06.007,e43fd626978e9df9280d589149efbe6865ead5fe,10.1197/jamia.M1990,Research Paper: Clinical Computing in General Dentistry,J. Am. Medical Informatics Assoc.,2006,,False
1294,10.1016/j.ijmedinf.2013.06.007,9a07367969507b2209c94a4b23992a50d425dfab,10.1197/jamia.M2273,White Paper: Toward a National Framework for the Secondary Use of Health Data: An American Medical Informatics Association White Paper,J. Am. Medical Informatics Assoc.,2007,,False
1295,10.1016/j.ijmedinf.2013.06.007,b6d7705c73736c496d3bd0868b1e05b8d38edf34,10.1197/jamia.M2335,Research Paper: A Qualitative Investigation of the Content of Dental Paper-based and Computer-based Patient Record Formats,J. Am. Medical Informatics Assoc.,2007,background methodology,False
1296,10.1016/j.ijmedinf.2013.06.007,84f3d331798c9eedc7be8e24b0a51ffd193ccea2,10.1111/j.1532-5415.2008.01665.x,Consensus List of Signals to Detect Potential Adverse Drug Reactions in Nursing Homes,Journal of the American Geriatrics Society,2008,,False
1297,10.1016/j.ijmedinf.2013.06.007,b86c7bd2e2790be35a22f307538941a49936d4b5,10.1504/IJMEI.2009.026810,Electronic dental record information model,Int. J. Medical Eng. Informatics,2009,background,False
1298,10.1016/j.ijmedinf.2013.06.007,3dd135635653dc457cf771d8a805c677f3434c6c,10.4103/0974-2948.71050,Dental records: An overview.,,2010,background,False
1299,10.1016/j.ijmedinf.2013.06.007,3cf81f9186bb5d92efbc4148e674176406711bce,10.1002/J.0022-0337.2011.75.1.TB05024.X,The development of a dental diagnostic terminology.,Journal of dental education,2011,background,False
1300,10.1016/j.ijmedinf.2013.06.007,f1f2fcc6b7a7f0b234a72c076196916f9b3bc9e7,10.1007/978-1-4471-2185-5,Integration of Medical and Dental Care and Patient Data,,2018,,False
1301,10.1016/j.ijmedinf.2013.06.007,45103351468490e07040dc786854936a72cf7652,10.14219/JADA.ARCHIVE.2013.0013,Electronic dental record use and clinical information management patterns among practitioner-investigators in The Dental Practice-Based Research Network.,Journal of the American Dental Association,2013,background,False
1302,10.14219/JADA.ARCHIVE.2013.0013,569dbf999aec507565cf0c7e7557754992c90fe1,10.1136/bmj.326.7398.1070,Systematic review of scope and quality of electronic patient record data in primary care,BMJ : British Medical Journal,2003,,False
1303,10.14219/JADA.ARCHIVE.2013.0013,a928f8ab5bb3a18a19754e2fc1d6a3162b60943d,10.1038/sj.bdj.4810734,Questionnaire survey on the use of computerisation in dental practices across the Thames Valley region,British Dental Journal,2003,,False
1304,10.14219/JADA.ARCHIVE.2013.0013,94f7c748859f0e96b20e0b849cc169453607db08,10.1080/02813430310003660,Collection and retrieval of structured clinical data from electronic patient records in general practice A first-phase study to create a health care database for research and quality assessment,Scandinavian journal of primary health care,2004,,False
1305,10.14219/JADA.ARCHIVE.2013.0013,6b17d148014c311b26c38576ecee9643287319b0,10.1111/J.1752-7325.2005.TB02783.X,The use of administrative databases to assess oral health care.,Journal of public health dentistry,2005,,False
1306,10.14219/JADA.ARCHIVE.2013.0013,6e2d12ad57326fcf8448ef181bebc460b8d6d956,10.1370/afm.270,Electronic Data Collection Options for Practice-Based Research Networks,The Annals of Family Medicine,2005,,False
1307,10.14219/JADA.ARCHIVE.2013.0013,4cebfb9dffaf0585a8c7f09f8b0dd19f4437b1f5,,Computer and Internet usage by Canadian dentists.,Journal,2006,,False
1308,10.14219/JADA.ARCHIVE.2013.0013,88941c76cf5ae5a98b68441305981c1863d8bb05,10.3122/JABFM.19.1.93,The Electronic Primary Care Research Network (ePCRN): a new era in practice-based research.,Journal of the American Board of Family Medicine : JABFM,2006,,False
1309,10.14219/JADA.ARCHIVE.2013.0013,b4a61608be9d7ee9dde833e4c039520fffc60b3b,10.14236/JHI.V14I3.632,"Routinely collected general practice data: goldmines for research? A report of the European Federation for Medical Informatics Primary Care Informatics Working Group (EFMI PCIWG) from MIE2006, Maastricht, The Netherlands.",Informatics in primary care,2006,,False
1310,10.14219/JADA.ARCHIVE.2013.0013,e43fd626978e9df9280d589149efbe6865ead5fe,10.1197/jamia.M1990,Research Paper: Clinical Computing in General Dentistry,J. Am. Medical Informatics Assoc.,2006,,False
1311,10.14219/JADA.ARCHIVE.2013.0013,18508bfca5ef589c06673748c5a5ac9afd30a06f,10.3122/jabfm.2007.02.060114,Information Technology in PBRNs: The Indiana University Medical Group Research Network (IUMG ResNet) Experience,The Journal of the American Board of Family Medicine,2007,,False
